seller_gstin,buyer_gstin,amount,date,goods_description,has_eway_bill
29CBPWW7946Z2ZA,06ZSOZA9116X9Z3,405868.39,2024-03-21,Crude polymer granules,true
24AGMGP8326M1ZX,06FOYRN1089G8ZA,313748.91,2024-03-22,Auto spare kits,true
24SVGIC0584E3ZH,33GTKCX4322Y9ZI,220949.19,2024-03-23,Cotton yarn,true
29BGPKH2454D9ZH,19YDRKQ8981G8Z0,40472.08,2024-03-23,Cotton yarn,true
19PLHHW1016H9ZF,27JJWTQ8319K2ZQ,1321576.76,2024-03-23,Packaged fittings,false
06RANFK6405V9Z5,36EAVZD5995V1ZW,532806.47,2024-03-23,Garment lots,true
33JCJFN2696A7ZH,32BEJPU7148L1Z5,2387503.19,2024-03-25,Iron ore,true
06FHVNT7733I5ZV,06BAGOT5114I3ZB,336728.14,2024-03-28,Steel coils,true
06YLMRX1588B6ZF,27JJWTQ8319K2ZQ,295203.52,2024-03-28,Kitchenware cartons,true
19ZJYJV7014C7ZU,24WDFFK6372L6ZG,300099.43,2024-03-29,Plywood panels,true
19CINWU1856P4ZV,36EAVZD5995V1ZW,160661.05,2024-03-29,Packaged fittings,true
29NHUTK5280X8ZT,33GTKCX4322Y9ZI,72641.10,2024-04-02,Kitchenware cartons,true
19CINWU1856P4ZV,36EAVZD5995V1ZW,153420.46,2024-04-03,Garment lots,true
27LQOKU1297U4Z3,24WDFFK6372L6ZG,944148.29,2024-04-03,Auto spare kits,true
06YLMRX1588B6ZF,27JJWTQ8319K2ZQ,262834.20,2024-04-04,Kitchenware cartons,true
29KTEZO9632U3ZL,19YDRKQ8981G8Z0,535049.53,2024-04-05,Kitchenware cartons,true
06FHVNT7733I5ZV,09EAVZF4445T5ZF,608149.47,2024-04-07,Plywood panels,true
07KUQLA3240I4ZW,27ALEPK7569U6ZG,450428.62,2024-04-08,Unprocessed timber,true
09AREDJ3750L1ZR,24QZZUH6664T7ZI,118201.33,2024-04-08,Moulded plastic parts,true
19CINWU1856P4ZV,36EAVZD5995V1ZW,158133.12,2024-04-08,Assembled pump units,true
32JXXBH4534N8Z5,06FAQAP4122I4ZE,60568.07,2024-04-09,Auto spare kits,true
29KTEZO9632U3ZL,27HMTFL8592A4ZD,316985.19,2024-04-09,Auto spare kits,true
33PVFCK5757F9ZU,19PLHHW1016H9ZF,320312.98,2024-04-13,Aluminium sheets,true
24YYWVX1034K1ZA,07TUAFV0647D4Z4,24459.53,2024-04-14,Plywood panels,true
07KWILE8553U6ZA,24WDFFK6372L6ZG,509243.77,2024-04-14,Aluminium sheets,false
27WIYMC1225Z2ZK,29EEEDM1207Z5ZI,1373234.01,2024-04-14,Assembled pump units,true
06YLMRX1588B6ZF,27JJWTQ8319K2ZQ,289688.56,2024-04-15,Kitchenware cartons,true
27SMUUO2665D2ZB,27WIYMC1225Z2ZK,968150.39,2024-04-16,Bauxite,true
24YYWVX1034K1ZA,09EULJN4456L1ZL,35747.14,2024-04-16,Moulded plastic parts,true
33PVFCK5757F9ZU,19PLHHW1016H9ZF,328772.84,2024-04-17,Steel coils,true
33PVFCK5757F9ZU,19PLHHW1016H9ZF,387245.10,2024-04-17,Cotton yarn,true
27JJWTQ8319K2ZQ,06FAQAP4122I4ZE,153366.96,2024-04-17,Scrap and offcuts,true
06YLMRX1588B6ZF,27JJWTQ8319K2ZQ,246746.85,2024-04-18,Packaged fittings,true
32BEJPU7148L1Z5,06BAGOT5114I3ZB,165256.47,2024-04-21,Cotton yarn,true
24AGMGP8326M1ZX,06FOYRN1089G8ZA,317105.71,2024-04-21,Furniture sets,false
27WIYMC1225Z2ZK,36FIYPN9843Q2Z7,811811.12,2024-04-21,Packaged fittings,true
19UQTPQ2259G5ZS,27JJWTQ8319K2ZQ,348974.62,2024-04-24,Kitchenware cartons,true
09LFTIT0622R5ZW,24YYWVX1034K1ZA,164814.24,2024-04-26,Crude polymer granules,true
24QZZUH6664T7ZI,06BAGOT5114I3ZB,126240.11,2024-04-26,Auto spare kits,true
29UTSSL5497K4Z2,27JJWTQ8319K2ZQ,121111.34,2024-04-27,Assembled pump units,true
09GJYTU8142N9ZG,27ALEPK7569U6ZG,224409.60,2024-04-30,Iron ore,true
24YYWVX1034K1ZA,09EULJN4456L1ZL,35512.79,2024-04-30,Rubber gaskets,false
33PVFCK5757F9ZU,19PLHHW1016H9ZF,398083.90,2024-04-30,Moulded plastic parts,true
06FHVNT7733I5ZV,06BAGOT5114I3ZB,354801.75,2024-05-05,Rubber gaskets,true
32HRUDX5644S8Z9,06WTKXB3624X2ZZ,1528701.82,2024-05-06,Bauxite,true
06FHVNT7733I5ZV,24WDFFK6372L6ZG,521733.93,2024-05-06,Cotton yarn,true
24YYWVX1034K1ZA,09EULJN4456L1ZL,34842.80,2024-05-06,Aluminium sheets,true
33PVFCK5757F9ZU,19PLHHW1016H9ZF,306576.01,2024-05-08,Moulded plastic parts,true
27WIYMC1225Z2ZK,06FAQAP4122I4ZE,1382173.42,2024-05-08,Furniture sets,true
06FHVNT7733I5ZV,24WDFFK6372L6ZG,537525.69,2024-05-10,Aluminium sheets,true
32JXXBH4534N8Z5,06FOYRN1089G8ZA,54267.45,2024-05-11,Assembled pump units,true
29KTEZO9632U3ZL,06FAQAP4122I4ZE,218307.50,2024-05-12,Auto spare kits,true
24YYWVX1034K1ZA,07TUAFV0647D4Z4,25763.44,2024-05-13,Steel coils,true
29CBPWW7946Z2ZA,06RGXNS6258D5ZB,758866.59,2024-05-14,Raw cotton bales,true
09LFTIT0622R5ZW,32CLEZO9487M4ZJ,86128.60,2024-05-20,Raw rubber sheets,true
06ZSOZA9116X9Z3,29KTEZO9632U3ZL,672479.74,2024-05-20,Steel coils,true
06FHVNT7733I5ZV,09EAVZF4445T5ZF,631819.57,2024-05-20,Plywood panels,true
29NHUTK5280X8ZT,36EAVZD5995V1ZW,62846.51,2024-05-20,Packaged fittings,true
24AGMGP8326M1ZX,06FOYRN1089G8ZA,262547.00,2024-05-21,Furniture sets,false
24YYWVX1034K1ZA,07TUAFV0647D4Z4,27762.00,2024-05-23,Cotton yarn,true
24QZZUH6664T7ZI,36FIYPN9843Q2Z7,117128.59,2024-05-26,Furniture sets,true
29NHUTK5280X8ZT,33GTKCX4322Y9ZI,80623.03,2024-05-30,Kitchenware cartons,true
29QKBDF0435G7ZL,06WAFKG4621R2ZO,3994062.36,2024-05-30,Packaged fittings,true
19CINWU1856P4ZV,06BAGOT5114I3ZB,165782.96,2024-05-31,Assembled pump units,true
19CINWU1856P4ZV,06BAGOT5114I3ZB,189541.29,2024-05-31,Packaged fittings,true
33PVFCK5757F9ZU,19PLHHW1016H9ZF,324530.30,2024-06-01,Plywood panels,true
27WIYMC1225Z2ZK,33GTKCX4322Y9ZI,903205.18,2024-06-01,Kitchenware cartons,true
06HMMKP3107F5ZD,27ZXPIC6089I8ZK,211225.53,2024-06-02,Steel coils,true
06FHVNT7733I5ZV,27ALEPK7569U6ZG,511817.41,2024-06-02,Plywood panels,false
27XCGLU6888M7Z9,36MZJBD4917K5Z9,2963958.46,2024-06-04,Bauxite,true
06ZSOZA9116X9Z3,27ALEPK7569U6ZG,622088.09,2024-06-04,Rubber gaskets,true
29KTEZO9632U3ZL,36VLZNB9706Y8Z5,242653.95,2024-06-04,Furniture sets,true
24YYWVX1034K1ZA,07TUAFV0647D4Z4,23581.63,2024-06-05,Moulded plastic parts,true
33JCJFN2696A7ZH,07KWILE8553U6ZA,1613566.48,2024-06-07,Crude polymer granules,true
29JQZRD1863U2Z1,24HHIGA2305T5Z7,139875.41,2024-06-07,Bauxite,true
24YYWVX1034K1ZA,07TUAFV0647D4Z4,21978.81,2024-06-07,Steel coils,true
06RANFK6405V9Z5,29EEEDM1207Z5ZI,318053.50,2024-06-07,Garment lots,true
29CBPWW7946Z2ZA,36XEDXQ4487H8ZR,377936.48,2024-06-10,Iron ore,false
27VMTID3305Z9Z1,33GTKCX4322Y9ZI,15143.91,2024-06-10,Kitchenware cartons,true
06FHVNT7733I5ZV,27ALEPK7569U6ZG,545191.81,2024-06-12,Steel coils,true
29QKBDF0435G7ZL,36VLZNB9706Y8Z5,1328999.42,2024-06-13,Auto spare kits,true
32DGWWG8013H9ZR,27WIYMC1225Z2ZK,1307034.63,2024-06-14,Bauxite,true
29QKBDF0435G7ZL,06WAFKG4621R2ZO,4196657.83,2024-06-15,Auto spare kits,true
29CBPWW7946Z2ZA,06RANFK6405V9Z5,934244.85,2024-06-16,Raw rubber sheets,true
29JQZRD1863U2Z1,32BEJPU7148L1Z5,124207.48,2024-06-17,Bauxite,true
29QKBDF0435G7ZL,36FIYPN9843Q2Z7,3186663.75,2024-06-17,Furniture sets,true
29EFAZI5543B4ZA,19PLHHW1016H9ZF,530389.39,2024-06-21,Moulded plastic parts,true
29QKBDF0435G7ZL,36EAVZD5995V1ZW,4066037.72,2024-06-21,Furniture sets,true
33PVFCK5757F9ZU,29KTEZO9632U3ZL,337576.89,2024-06-22,Steel coils,true
06HMMKP3107F5ZD,27ZXPIC6089I8ZK,207405.74,2024-06-29,Moulded plastic parts,true
33PVFCK5757F9ZU,27JJWTQ8319K2ZQ,239884.51,2024-06-29,Plywood panels,true
06FHVNT7733I5ZV,27ALEPK7569U6ZG,470730.52,2024-07-04,Rubber gaskets,false
32CLEZO9487M4ZJ,06WAFKG4621R2ZO,735070.67,2024-07-07,Steel coils,true
19PLHHW1016H9ZF,33ZBNHU0943P7ZR,1320319.86,2024-07-08,Kitchenware cartons,true
27VMTID3305Z9Z1,06FOYRN1089G8ZA,15622.83,2024-07-12,Assembled pump units,true
33PVFCK5757F9ZU,27JJWTQ8319K2ZQ,250834.55,2024-07-14,Rubber gaskets,true
36XEDXQ4487H8ZR,29KTEZO9632U3ZL,601292.01,2024-07-17,Plywood panels,true
06FHVNT7733I5ZV,36GNWQX9803V1ZI,637388.96,2024-07-18,Aluminium sheets,true
06BYUOB2814C3Z6,24AGMGP8326M1ZX,85249.72,2024-07-18,Steel coils,true
06FHVNT7733I5ZV,36GNWQX9803V1ZI,682299.37,2024-07-19,Rubber gaskets,false
24ZMIAB1800N3ZA,33SXHBV5455Q3ZA,200550.98,2024-07-19,Cotton yarn,true
29EFAZI5543B4ZA,19YDRKQ8981G8Z0,336830.99,2024-07-22,Plywood panels,true
06BYUOB2814C3Z6,24AGMGP8326M1ZX,109278.09,2024-07-22,Aluminium sheets,true
06FHVNT7733I5ZV,27ALEPK7569U6ZG,592868.71,2024-07-25,Aluminium sheets,true
06ZSOZA9116X9Z3,27ALEPK7569U6ZG,752806.84,2024-07-26,Cotton yarn,true
29CBPWW7946Z2ZA,06RGXNS6258D5ZB,886547.32,2024-07-28,Bauxite,true
33VSKKT9786Y3ZG,19YDRKQ8981G8Z0,1307146.78,2024-07-30,Auto spare kits,true
06HMMKP3107F5ZD,29KTEZO9632U3ZL,235926.92,2024-07-31,Steel coils,true
07KWILE8553U6ZA,33SXHBV5455Q3ZA,554613.14,2024-07-31,Cotton yarn,true
33SXHBV5455Q3ZA,19YDRKQ8981G8Z0,421507.89,2024-07-31,Auto spare kits,true
06FHVNT7733I5ZV,36GNWQX9803V1ZI,528215.55,2024-08-01,Plywood panels,true
33PVFCK5757F9ZU,27JJWTQ8319K2ZQ,223092.10,2024-08-03,Steel coils,true
33SXHBV5455Q3ZA,06WAFKG4621R2ZO,338954.06,2024-08-04,Packaged fittings,true
06HMMKP3107F5ZD,29EEEDM1207Z5ZI,268285.56,2024-08-05,Cotton yarn,true
24YYWVX1034K1ZA,27LQOKU1297U4Z3,44800.06,2024-08-07,Plywood panels,true
32BEJPU7148L1Z5,07TUAFV0647D4Z4,344759.74,2024-08-09,Rubber gaskets,true
24QZZUH6664T7ZI,06WAFKG4621R2ZO,151068.58,2024-08-09,Furniture sets,true
33SXHBV5455Q3ZA,19YDRKQ8981G8Z0,471231.38,2024-08-09,Packaged fittings,true
32DGWWG8013H9ZR,07SMIEI8471F2ZB,1421926.78,2024-08-11,Unprocessed timber,true
29CBPWW7946Z2ZA,27ALEPK7569U6ZG,843176.17,2024-08-11,Crude polymer granules,true
36MZJBD4917K5Z9,06WAFKG4621R2ZO,1114044.12,2024-08-11,Packaged fittings,true
06WTKXB3624X2ZZ,27WIYMC1225Z2ZK,1034676.27,2024-08-12,Steel coils,true
24YYWVX1034K1ZA,27LQOKU1297U4Z3,49103.71,2024-08-15,Cotton yarn,false
06YLMRX1588B6ZF,06FOYRN1089G8ZA,418129.72,2024-08-15,Kitchenware cartons,true
27WIYMC1225Z2ZK,36OCSNL9677X2ZE,1091702.30,2024-08-15,Assembled pump units,true
27WIYMC1225Z2ZK,24WDFFK6372L6ZG,637193.10,2024-08-16,Packaged fittings,true
09AREDJ3750L1ZR,36VLZNB9706Y8Z5,73275.42,2024-08-18,Cotton yarn,true
29EFAZI5543B4ZA,32CSIUV0454F1ZA,623847.93,2024-08-18,Plywood panels,true
06YLMRX1588B6ZF,06FOYRN1089G8ZA,372687.57,2024-08-18,Garment lots,true
06YLMRX1588B6ZF,06FOYRN1089G8ZA,361850.89,2024-08-20,Packaged fittings,true
27VMTID3305Z9Z1,27HMTFL8592A4ZD,17122.56,2024-08-24,Garment lots,true
29JQZRD1863U2Z1,24HHIGA2305T5Z7,116828.00,2024-08-27,Bauxite,true
06YLMRX1588B6ZF,06FOYRN1089G8ZA,350888.70,2024-08-29,Furniture sets,true
07KWILE8553U6ZA,06FFMGW8098X2ZO,685963.39,2024-08-30,Rubber gaskets,true
19UQTPQ2259G5ZS,27JJWTQ8319K2ZQ,368241.92,2024-08-30,Assembled pump units,true
06FHVNT7733I5ZV,27ALEPK7569U6ZG,524512.86,2024-09-02,Aluminium sheets,true
19PLHHW1016H9ZF,27HMTFL8592A4ZD,587540.72,2024-09-03,Packaged fittings,true
32HRUDX5644S8Z9,19PLHHW1016H9ZF,2842575.94,2024-09-04,Crude polymer granules,true
24YYWVX1034K1ZA,27LQOKU1297U4Z3,43641.41,2024-09-06,Plywood panels,true
29UTSSL5497K4Z2,29EEEDM1207Z5ZI,159022.18,2024-09-06,Furniture sets,true
33SXHBV5455Q3ZA,29EEEDM1207Z5ZI,269074.47,2024-09-08,Assembled pump units,false
24YYWVX1034K1ZA,27LQOKU1297U4Z3,45343.66,2024-09-09,Plywood panels,true
33SXHBV5455Q3ZA,06WAFKG4621R2ZO,365065.18,2024-09-10,Assembled pump units,true
29BGPKH2454D9ZH,07ONTHA8211P8ZV,51870.00,2024-09-13,Rubber gaskets,true
36PPFOZ0403V7Z7,09EULJN4456L1ZL,285661.27,2024-09-14,Kitchenware cartons,true
29UTSSL5497K4Z2,27JJWTQ8319K2ZQ,140359.54,2024-09-16,Packaged fittings,true
24QZZUH6664T7ZI,33GTKCX4322Y9ZI,170470.09,2024-09-19,Furniture sets,true
07ONTHA8211P8ZV,09EULJN4456L1ZL,180892.15,2024-09-19,Furniture sets,true
27SMUUO2665D2ZB,33PVFCK5757F9ZU,724085.52,2024-09-21,Bauxite,true
36MZJBD4917K5Z9,33GTKCX4322Y9ZI,1444033.84,2024-09-22,Assembled pump units,true
24QZZUH6664T7ZI,36FIYPN9843Q2Z7,119366.13,2024-09-24,Auto spare kits,true
29CBPWW7946Z2ZA,27WIYMC1225Z2ZK,948101.55,2024-09-28,Bauxite,true
29ZAFKS8325T5Z6,29EFAZI5543B4ZA,1289646.75,2024-09-29,Bauxite,true
29BGPKH2454D9ZH,29FKTQX9100V7ZB,45051.02,2024-09-29,Rubber gaskets,true
19UKDFQ9474N1ZH,19ZJYJV7014C7ZU,351777.21,2024-10-03,Iron ore,true
32BEJPU7148L1Z5,07ONTHA8211P8ZV,178202.55,2024-10-05,Moulded plastic parts,true
32HRUDX5644S8Z9,06WTKXB3624X2ZZ,1548012.67,2024-10-06,Crude polymer granules,true
06FHVNT7733I5ZV,29NHUTK5280X8ZT,342751.70,2024-10-07,Rubber gaskets,false
06YLMRX1588B6ZF,06FOYRN1089G8ZA,408628.36,2024-10-07,Assembled pump units,false
32BEJPU7148L1Z5,07ONTHA8211P8ZV,198554.55,2024-10-08,Moulded plastic parts,true
24QZZUH6664T7ZI,33GTKCX4322Y9ZI,213114.38,2024-10-08,Auto spare kits,true
36MZJBD4917K5Z9,09EULJN4456L1ZL,1319222.94,2024-10-09,Garment lots,true
29NHUTK5280X8ZT,27JJWTQ8319K2ZQ,37856.17,2024-10-09,Assembled pump units,true
32DGWWG8013H9ZR,36MZJBD4917K5Z9,1070983.99,2024-10-12,Bauxite,true
06BYUOB2814C3Z6,27WIYMC1225Z2ZK,93960.33,2024-10-12,Cotton yarn,true
33SXHBV5455Q3ZA,33ZBNHU0943P7ZR,283213.23,2024-10-12,Furniture sets,true
36XEDXQ4487H8ZR,36GNWQX9803V1ZI,473247.77,2024-10-15,Plywood panels,true
19UQTPQ2259G5ZS,27JJWTQ8319K2ZQ,426188.74,2024-10-18,Garment lots,true
27SMUUO2665D2ZB,24SVGIC0584E3ZH,575535.90,2024-10-23,Raw rubber sheets,true
19CINWU1856P4ZV,27HMTFL8592A4ZD,109263.17,2024-10-26,Packaged fittings,true
36XEDXQ4487H8ZR,29KTEZO9632U3ZL,657434.73,2024-10-27,Plywood panels,true
09LFTIT0622R5ZW,32CLEZO9487M4ZJ,89563.91,2024-10-28,Raw cotton bales,true
29EFAZI5543B4ZA,32CSIUV0454F1ZA,584781.99,2024-10-28,Moulded plastic parts,true
06WTKXB3624X2ZZ,29FKTQX9100V7ZB,987156.07,2024-10-30,Rubber gaskets,true
27ZXPIC6089I8ZK,06FAQAP4122I4ZE,337943.17,2024-10-30,Kitchenware cartons,true
33SXHBV5455Q3ZA,06WAFKG4621R2ZO,340121.28,2024-11-04,Assembled pump units,true
24SVGIC0584E3ZH,06WAFKG4621R2ZO,203859.81,2024-11-05,Steel coils,true
06FHVNT7733I5ZV,19YDRKQ8981G8Z0,420824.62,2024-11-06,Cotton yarn,false
07KWILE8553U6ZA,24WDFFK6372L6ZG,524450.58,2024-11-07,Steel coils,true
36MZJBD4917K5Z9,36OCSNL9677X2ZE,790055.46,2024-11-08,Auto spare kits,true
29JQZRD1863U2Z1,07KWILE8553U6ZA,138668.87,2024-11-09,Raw rubber sheets,true
29EFAZI5543B4ZA,19YDRKQ8981G8Z0,276823.40,2024-11-09,Moulded plastic parts,true
06HMMKP3107F5ZD,29KTEZO9632U3ZL,231249.99,2024-11-11,Aluminium sheets,true
29UTSSL5497K4Z2,36VLZNB9706Y8Z5,306633.45,2024-11-11,Furniture sets,true
19GFKAV3735Q8ZB,36MZJBD4917K5Z9,108000.43,2024-11-14,Raw cotton bales,true
33SXHBV5455Q3ZA,29EEEDM1207Z5ZI,308675.22,2024-11-14,Auto spare kits,true
33SXHBV5455Q3ZA,29EEEDM1207Z5ZI,339370.66,2024-11-14,Garment lots,true
06RANFK6405V9Z5,33ZBNHU0943P7ZR,576210.37,2024-11-16,Garment lots,true
24QZZUH6664T7ZI,19YDRKQ8981G8Z0,184752.97,2024-11-19,Assembled pump units,true
32HRUDX5644S8Z9,06WTKXB3624X2ZZ,1724068.13,2024-11-21,Unprocessed timber,false
06WTKXB3624X2ZZ,06RANFK6405V9Z5,1142840.18,2024-11-23,Rubber gaskets,true
29UTSSL5497K4Z2,36VLZNB9706Y8Z5,302822.37,2024-11-23,Packaged fittings,true
27ZXPIC6089I8ZK,36FIYPN9843Q2Z7,664170.26,2024-11-24,Packaged fittings,true
07KWILE8553U6ZA,06FFMGW8098X2ZO,719633.92,2024-11-26,Aluminium sheets,true
29KTEZO9632U3ZL,19YDRKQ8981G8Z0,663193.24,2024-11-26,Kitchenware cartons,true
27XCGLU6888M7Z9,36MZJBD4917K5Z9,3332882.47,2024-11-27,Unprocessed timber,true
32HRUDX5644S8Z9,19PLHHW1016H9ZF,3119383.68,2024-11-27,Bauxite,true
24SVGIC0584E3ZH,27JJWTQ8319K2ZQ,279604.47,2024-11-27,Rubber gaskets,true
33SXHBV5455Q3ZA,29EEEDM1207Z5ZI,282275.05,2024-11-30,Assembled pump units,true
24SVGIC0584E3ZH,06FOYRN1089G8ZA,192967.78,2024-12-01,Steel coils,true
29CBPWW7946Z2ZA,27WIYMC1225Z2ZK,946763.15,2024-12-02,Raw cotton bales,true
07TUAFV0647D4Z4,33ZBNHU0943P7ZR,503249.22,2024-12-03,Garment lots,true
06RANFK6405V9Z5,29EEEDM1207Z5ZI,304917.50,2024-12-03,Furniture sets,true
32DGWWG8013H9ZR,36MZJBD4917K5Z9,1284529.87,2024-12-07,Iron ore,true
33JCJFN2696A7ZH,07KWILE8553U6ZA,1635256.47,2024-12-07,Bauxite,true
32JXXBH4534N8Z5,06FAQAP4122I4ZE,64741.09,2024-12-07,Packaged fittings,true
29CODLF5738S2ZV,07HPZMN5057X8Z8,75182.62,2024-12-08,Cotton yarn,true
36MZJBD4917K5Z9,33GTKCX4322Y9ZI,1420223.37,2024-12-09,Packaged fittings,true
06RANFK6405V9Z5,33GTKCX4322Y9ZI,568330.58,2024-12-10,Kitchenware cartons,true
36MZJBD4917K5Z9,27JJWTQ8319K2ZQ,1138270.25,2024-12-11,Assembled pump units,true
32DGWWG8013H9ZR,07SMIEI8471F2ZB,1383484.30,2024-12-12,Raw rubber sheets,true
06FHVNT7733I5ZV,29NHUTK5280X8ZT,356582.19,2024-12-12,Aluminium sheets,true
27VMTID3305Z9Z1,27HMTFL8592A4ZD,18433.38,2024-12-13,Furniture sets,false
29NHUTK5280X8ZT,06WAFKG4621R2ZO,58185.01,2024-12-13,Furniture sets,true
29UTSSL5497K4Z2,36EAVZD5995V1ZW,185765.40,2024-12-13,Auto spare kits,true
32HRUDX5644S8Z9,27LQOKU1297U4Z3,3714800.29,2024-12-15,Bauxite,true
29CBPWW7946Z2ZA,36XEDXQ4487H8ZR,363446.72,2024-12-16,Iron ore,false
19ZJYJV7014C7ZU,29QKBDF0435G7ZL,199365.41,2024-12-17,Rubber gaskets,true
19UKDFQ9474N1ZH,09AREDJ3750L1ZR,637242.73,2024-12-18,Iron ore,true
07KWILE8553U6ZA,06FFMGW8098X2ZO,679892.06,2024-12-18,Steel coils,true
32HRUDX5644S8Z9,07HPZMN5057X8Z8,2164610.39,2024-12-19,Crude polymer granules,true
29EFAZI5543B4ZA,19YDRKQ8981G8Z0,358251.23,2024-12-19,Rubber gaskets,true
07HPZMN5057X8Z8,06WAFKG4621R2ZO,1561879.95,2024-12-20,Garment lots,true
29ZAFKS8325T5Z6,07HPZMN5057X8Z8,1294430.21,2024-12-21,Iron ore,true
33SXHBV5455Q3ZA,06WAFKG4621R2ZO,380500.05,2024-12-23,Furniture sets,false
32HRUDX5644S8Z9,07HPZMN5057X8Z8,2276208.98,2024-12-24,Bauxite,true
29CODLF5738S2ZV,09EULJN4456L1ZL,71446.74,2024-12-25,Cotton yarn,true
06FHVNT7733I5ZV,29NHUTK5280X8ZT,430099.74,2024-12-26,Moulded plastic parts,false
19ZJYJV7014C7ZU,29QKBDF0435G7ZL,181873.85,2024-12-26,Aluminium sheets,true
19CINWU1856P4ZV,27HMTFL8592A4ZD,134001.81,2024-12-26,Packaged fittings,true
27VMTID3305Z9Z1,24WDFFK6372L6ZG,32846.58,2024-12-27,Garment lots,true
36PPFOZ0403V7Z7,09EULJN4456L1ZL,277685.21,2024-12-27,Furniture sets,true
29KTEZO9632U3ZL,29EEEDM1207Z5ZI,645902.47,2025-01-03,Auto spare kits,true
09LFTIT0622R5ZW,27ALEPK7569U6ZG,127964.42,2025-01-06,Unprocessed timber,true
19ZJYJV7014C7ZU,29QKBDF0435G7ZL,176981.36,2025-01-06,Rubber gaskets,false
33VSKKT9786Y3ZG,36EAVZD5995V1ZW,881071.69,2025-01-09,Packaged fittings,true
19UQTPQ2259G5ZS,06WAFKG4621R2ZO,307710.00,2025-01-09,Garment lots,true
09GJYTU8142N9ZG,27ALEPK7569U6ZG,238691.13,2025-01-13,Iron ore,true
36XEDXQ4487H8ZR,29KTEZO9632U3ZL,536921.29,2025-01-13,Aluminium sheets,true
36MZJBD4917K5Z9,27JJWTQ8319K2ZQ,1154347.38,2025-01-13,Packaged fittings,true
29EFAZI5543B4ZA,32CSIUV0454F1ZA,668868.42,2025-01-16,Steel coils,true
06FFMGW8098X2ZO,06FOYRN1089G8ZA,943309.90,2025-01-16,Garment lots,true
32DGWWG8013H9ZR,27WIYMC1225Z2ZK,1177494.44,2025-01-18,Iron ore,true
29EFAZI5543B4ZA,32CSIUV0454F1ZA,678268.15,2025-01-20,Rubber gaskets,true
07ONTHA8211P8ZV,09EULJN4456L1ZL,173376.41,2025-01-20,Auto spare kits,true
32BEJPU7148L1Z5,07HPZMN5057X8Z8,193756.76,2025-01-21,Steel coils,true
36OBMPC8728D9Z1,06WAFKG4621R2ZO,61105.40,2025-01-24,Assembled pump units,true
19CINWU1856P4ZV,27HMTFL8592A4ZD,125729.60,2025-01-25,Garment lots,true
29ZAFKS8325T5Z6,29EFAZI5543B4ZA,1347952.64,2025-01-26,Crude polymer granules,true
33VSKKT9786Y3ZG,06FAQAP4122I4ZE,440457.42,2025-01-26,Auto spare kits,true
36OBMPC8728D9Z1,06WAFKG4621R2ZO,69697.49,2025-01-30,Garment lots,true
19CINWU1856P4ZV,27HMTFL8592A4ZD,114546.92,2025-01-30,Garment lots,true
06RGXNS6258D5ZB,06BAGOT5114I3ZB,203187.40,2025-02-01,Garment lots,true
29ZAFKS8325T5Z6,29EFAZI5543B4ZA,1291688.83,2025-02-02,Unprocessed timber,true
27VMTID3305Z9Z1,33GTKCX4322Y9ZI,16273.64,2025-02-03,Garment lots,true
27VMTID3305Z9Z1,24WDFFK6372L6ZG,32874.64,2025-02-05,Furniture sets,true
29NHUTK5280X8ZT,27JJWTQ8319K2ZQ,40598.24,2025-02-06,Kitchenware cartons,true
32CLEZO9487M4ZJ,06WAFKG4621R2ZO,935290.88,2025-02-07,Steel coils,true
27VMTID3305Z9Z1,27JJWTQ8319K2ZQ,25029.19,2025-02-07,Packaged fittings,true
29NHUTK5280X8ZT,29EEEDM1207Z5ZI,79846.86,2025-02-07,Furniture sets,true
29ZAFKS8325T5Z6,29EFAZI5543B4ZA,1061873.82,2025-02-12,Unprocessed timber,true
32DGWWG8013H9ZR,06ZSOZA9116X9Z3,540299.31,2025-02-14,Raw rubber sheets,true
29UTSSL5497K4Z2,24QZZUH6664T7ZI,6831541.90,2025-02-23,Assembled pump units,true
07UAULE5677X8ZE,29UTSSL5497K4Z2,207325.05,2025-02-26,Steel coils,true
07HPZMN5057X8Z8,33ZBNHU0943P7ZR,951643.01,2025-02-26,Kitchenware cartons,true
27WIYMC1225Z2ZK,33GTKCX4322Y9ZI,803583.78,2025-02-26,Garment lots,true
24ZMIAB1800N3ZA,33SXHBV5455Q3ZA,250396.59,2025-02-27,Moulded plastic parts,false
27WIYMC1225Z2ZK,36FIYPN9843Q2Z7,836415.61,2025-03-03,Garment lots,true
07HPZMN5057X8Z8,06WAFKG4621R2ZO,1501143.75,2025-03-04,Kitchenware cartons,true
07TUAFV0647D4Z4,36VLZNB9706Y8Z5,832153.83,2025-03-06,Furniture sets,true
29JQZRD1863U2Z1,24HHIGA2305T5Z7,135061.96,2025-03-09,Iron ore,true
29ZAFKS8325T5Z6,24ZMIAB1800N3ZA,1127451.18,2025-03-10,Bauxite,true
07KUQLA3240I4ZW,36XEDXQ4487H8ZR,766900.16,2025-03-11,Crude polymer granules,true
06FHVNT7733I5ZV,29QKBDF0435G7ZL,300844.68,2025-03-11,Aluminium sheets,true
07TUAFV0647D4Z4,36VLZNB9706Y8Z5,827411.64,2025-03-11,Packaged fittings,true
33JCJFN2696A7ZH,07KWILE8553U6ZA,1548246.06,2025-03-12,Raw cotton bales,true
