gstin,pan,name,director_name,registered_address,registered_date,declared_turnover
24QTIXQ5668K6Z9,QTIXQ5668K,Viswanathan-Pradhan,Ati Pandey,"H.No. 726, Bobal Chowk, Sasaram-426237",2019-08-07,1383617.96
33BJVMN3116U3ZK,BJVMN3116U,Dara and Sons,Vidhi Shukla,"90/854, Tara Street, Sirsa 290565",2025-12-12,6578911.71
32CRNFY6373O9Z8,CRNFY6373O,"Magar, Misra and Arya",Jeevika Jhaveri,"38/108, Peri Marg, Begusarai-448440",2017-12-15,12789183.33
09FNAGO2723O5ZZ,FNAGO2723O,Barman PLC,Robert Khatri,"22/858, Ranganathan Street, Bongaigaon-839534",2024-04-27,979205.92
27LHVJB5291F9ZC,LHVJB5291F,Gala-Bali,Manthan Dixit,"39, Dugar Nagar, Ongole-814073",2016-01-05,3216929.91
36WYPVY8076K3Z3,WYPVY8076K,Agrawal-Cheema,Barkha Bal,"39/728, Narang Path, Surendranagar Dudhrej 920719",2015-07-21,10387437.13
29ODIBW8657S1Z8,ODIBW8657S,"Tailor, Kade and Jani",Wyatt Apte,"H.No. 45, Arya Nagar, Anantapur 714784",2024-09-03,10603673.67
09EFSQI3042J4ZM,EFSQI3042J,Yohannan-Sane,Andrew Rattan,"33/89, Bawa Circle, Bally-793717",2020-06-03,1682734.12
06XZQVR7999N1Z0,XZQVR7999N,Thakur and Sons,Warda Shere,"H.No. 02, Kala Road, Pali-701448",2018-05-30,41398395.57
36WAVDP4011U2Z3,WAVDP4011U,Oak Inc,Reva Chakraborty,"H.No. 635, Chad Path, Proddatur 881878",2018-10-30,12915759.86
06THCMS0056K9ZV,THCMS0056K,Bera and Sons,Jairaj Anand,"215, Sant, Bathinda-167276",2025-10-03,9258362.56
07TLLXR8407K4Z9,TLLXR8407K,Tank-Zacharia,Pallavi Singhal,"97, Shukla Ganj, Tinsukia-857597",2019-10-22,1820131.55
32YKYQM2933I6ZP,YKYQM2933I,Parmer-Lata,Rajeshri Korpal,"87/65, Menon Circle, Korba-322284",2022-05-20,4858527.29
19ICMVC1419T7ZU,ICMVC1419T,Reddy Ltd,Rishi Rajagopalan,"H.No. 048, Dutt Zila, Loni 300828",2021-03-10,1012718.69
06UHJGH1204O4Z9,UHJGH1204O,"Vala, Varghese and Lall",Falguni Swaminathan,"H.No. 92, Wali Zila, Muzaffarpur-488005",2020-10-30,15585836.14
32SGBJM3526O4ZB,SGBJM3526O,Kakar PLC,Indira Babu,"93/97, Randhawa Road, Khammam-663625",2019-06-09,21889201.59
24EZULO5490G8ZD,EZULO5490G,Seth PLC,Dayita Hari,"57/39, Barman Chowk, Bhagalpur-964218",2017-10-21,1969919.85
33JONDD4070U3ZI,JONDD4070U,Chokshi-Srinivas,Bahadurjit Sankar,"H.No. 88, Khatri Street, Dhanbad 718487",2017-10-06,5066255.27
06NPRTK7012S1Z0,NPRTK7012S,Shroff LLC,Yug Ratta,"H.No. 022, Magar Road, Katni 950069",2026-03-01,1011247.44
19DMEND3380F6ZM,DMEND3380F,Dara-Sankar,Vedhika Char,"H.No. 471, Sinha Zila, Muzaffarpur 454134",2022-09-30,381389.15
19PQRMM4466I9ZB,PQRMM4466I,"Nori, Nagarajan and Bhardwaj",Aadi Ramaswamy,"H.No. 32, Sawhney Marg, Vijayanagaram 986259",2017-07-02,3845891.10
36GAURC9832G8ZJ,GAURC9832G,"Sankaran, Jhaveri and Tripathi",Zinal Mani,"120, Dash Street, Jalgaon-668004",2015-07-07,1079602.07
36QJRRK2696Y5ZN,QJRRK2696Y,Sagar-Sagar,Lucky Ranganathan,"H.No. 24, Kunda, Bijapur-558853",2021-08-04,34545378.14
33TFEJF8807I8ZF,TFEJF8807I,"Mander, Ranganathan and Sanghvi",Tripti Nagy,"H.No. 68, Kar Zila, Davanagere 652132",2024-04-18,4173726.25
27DCHUP1187B2Z5,DCHUP1187B,Bhakta PLC,Lakshmi Nagar,"540, Ratta Street, Kozhikode-564678",2019-01-06,7968537.92
06RKGXN9416K9ZU,RKGXN9416K,Sur-Ram,Yutika Kibe,"22/940, Behl Chowk, Bharatpur-783785",2022-07-27,7107303.65
06UOQQX5800Z1ZM,UOQQX5800Z,Bhandari Ltd,Anika Khanna,"H.No. 77, Ganesan Chowk, Navi Mumbai 455098",2017-02-17,853097.87
19YWFRM8169Y5ZR,YWFRM8169Y,Sen and Sons,Yoshita Bhasin,"945, Narayan Chowk, Khammam 567100",2016-10-20,9179820.46
06HNDDA2191X7ZY,HNDDA2191X,"Mistry, Bandi and Chokshi",Omya Andra,"74, Om Street, Aurangabad-721864",2024-04-22,11588626.94
33IKVXF1885C4ZB,IKVXF1885C,Rege-Lad,Sathvik Pingle,"H.No. 745, Pradhan, Thiruvananthapuram 639595",2023-02-20,471976.55
27PWPBT1677A6ZN,PWPBT1677A,"Khanna, Palla and Narula",Andrew Agate,"789, Karnik, Ujjain 431684",2021-06-06,4687574.95
27JGBRH4597U5ZN,JGBRH4597U,Bhalla Group,Ekaraj Bose,"964, Batra Ganj, Patna-495462",2024-02-06,93662.19
36IRHSK8740M6Z7,IRHSK8740M,"Patla, Rege and Sekhon",Ikbal Mutti,"H.No. 910, Venkatesh Ganj, Jamnagar-100935",2015-02-13,19055267.86
09GRVNV9465C8Z6,GRVNV9465C,"Padmanabhan, De and Bandi",Radha D’Alia,"92/881, Jani Chowk, South Dumdum-597298",2026-01-23,2958964.21
24ETOTI4054G9ZY,ETOTI4054G,Dutta Ltd,Pranit Tella,"29/33, Dubey Street, Bhimavaram-618486",2022-11-02,4338805.96
06RYYLR5134X7ZQ,RYYLR5134X,Raman-Nagi,Reva Chaudhary,"H.No. 50, Shah Ganj, Varanasi 849080",2014-12-10,13526598.55
24TQQPT5227A6ZV,TQQPT5227A,Dugar LLC,Wazir Gour,"63/133, Pant Road, Nagercoil 392528",2015-09-26,215698.49
09UDXJB7202A7ZG,UDXJB7202A,Nagi Inc,Zehaan Mitter,"52/05, Vohra Ganj, Pimpri-Chinchwad 742660",2019-10-21,12882350.56
33DOVQP9745D1ZN,DOVQP9745D,Roy-Nair,Gaurika Ahuja,"H.No. 60, Agrawal Circle, Burhanpur 087466",2018-12-19,46513662.35
29VZAYN5978Z6ZK,VZAYN5978Z,"Sani, Bansal and Bhagat",Vyanjana Borra,"921, Mand Nagar, Bangalore-796716",2024-12-24,4615351.31
24QXHMU5524H5ZF,QXHMU5524H,"Aurora, Srinivasan and Sampath",Varenya Patla,"37/025, Chand Marg, Haridwar-661345",2021-09-21,3423723.27
32PWDDC1201L1ZC,PWDDC1201L,"Bhatti, Andra and Sani",Sanaya Merchant,"459, Bala Chowk, Ambala-221965",2014-08-23,458705.28
27ODOWD9626F7ZM,ODOWD9626F,"Handa, Bora and Sagar",Charles Balakrishnan,"H.No. 80, Kamdar Zila, Mirzapur-242295",2016-02-24,5818803.76
07ZETAD0970Y4ZJ,ZETAD0970Y,"Prakash, Kade and Purohit",Mitali Jaggi,"66/05, Parmer Path, Rampur-960686",2021-02-07,7705170.50
09EQJPS9310J9ZV,EQJPS9310J,Rastogi Inc,Indali Choudhary,"67, Bail, Bhilai-679448",2020-07-09,3205431.05
27HGHYX5539A5ZA,HGHYX5539A,Mannan-Narayan,George Barman,"16/21, Badami Chowk, Mumbai 860844",2024-11-20,21464422.60
07KFHVM8893L3Z8,KFHVM8893L,Hora-Mistry,Girish Oza,"23/56, Cheema Nagar, Shimla 902597",2023-10-18,3095986.15
19OPCSX2613K9Z4,OPCSX2613K,"Raju, Chadha and Das",Jeremiah Nagy,"14/35, Oak Road, Kochi-566625",2018-02-28,7837198.63
36SVELR8565B4ZB,SVELR8565B,"Balasubramanian, Bhandari and Baral",Harsh Vyas,"30/45, Nagar Path, Mangalore 831881",2023-05-21,4159164.45
09OCVTM5541D2ZT,OCVTM5541D,"Suresh, Mahal and Shenoy",Ekta Sami,"61, Purohit Road, Suryapet-287454",2025-05-30,2415019.05
06CKXBB0732H5ZC,CKXBB0732H,"Mohanty, Seth and Narang",Zayyan Ghose,"86, Ramaswamy Nagar, Kharagpur 549672",2019-07-16,9917422.07
32DILIY3610L2Z5,DILIY3610L,"Mandal, Dhar and Natarajan",Triveni Mody,"87/435, Kalla Nagar, Kharagpur 551301",2017-12-02,6914441.55
32HIATX0979H8ZL,HIATX0979H,Sane Group,Wyatt Kala,"04, Soni Nagar, Rewa-201050",2024-03-07,1018517.75
19SNJUN2959Q6ZT,SNJUN2959Q,"D’Alia, Wali and Gera",Manthan Kannan,"H.No. 66, Kalla Road, Amritsar-555279",2019-12-06,5422971.53
36VKXZI5668R2ZS,VKXZI5668R,Sharaf-Khanna,Joshua Hayer,"26/26, Ramaswamy Circle, Thoothukudi-278805",2024-08-28,1008579.84
33RDYHO0936P5ZQ,RDYHO0936P,Raja Group,Meera Wason,"90/059, Bal, Vijayanagaram 958650",2022-08-30,23934851.27
06VCUTU2378Z9ZW,VCUTU2378Z,"Chand, Dugar and Mutti",Ishanvi Varghese,"52/225, Sathe Ganj, Rajpur Sonarpur-359455",2023-08-22,3694616.76
29TOZFV4787Y4Z8,TOZFV4787Y,Rajagopal-Choudhary,Aditya Ramesh,"H.No. 515, Goyal Road, Bettiah 970949",2025-02-09,19923361.91
32LIZUT6281Q1Z4,LIZUT6281Q,"Ahluwalia, Bains and Ravel",Oni Ramesh,"27, Chada Circle, Pimpri-Chinchwad-227289",2016-09-17,897501.46
24UOUWU7831P5ZE,UOUWU7831P,Kuruvilla LLC,Nathan Mistry,"51/086, Shere Chowk, Tadipatri-749675",2021-09-10,16886700.72
32WOFIF8971V5ZQ,WOFIF8971V,Raja PLC,Charan Aggarwal,"H.No. 277, Tailor Circle, Ghaziabad-193848",2021-01-23,947877.57
33SWNPX5268K6Z0,SWNPX5268K,"Basak, Guha and Choudhary",Ekansh Padmanabhan,"94/05, Yadav Ganj, Tirunelveli-136174",2025-02-15,2178581.29
27YHULU2604V5Z7,YHULU2604V,Boase LLC,Ekantika Hora,"51/12, Bahri Chowk, Katihar 560543",2017-09-13,14341976.55
19YXMBB0894S5ZN,YXMBB0894S,"Wadhwa, Choudhry and Hari",Damyanti Varughese,"336, Bajaj, Bahraich 715617",2015-04-30,10439940.05
33YMOXU1184I2ZU,YMOXU1184I,"Varughese, Shan and Varma",Sai Kunda,"36/726, Dara Chowk, Rajkot 550182",2023-06-23,7363565.10
07UTAXR5427H3ZW,UTAXR5427H,Menon Group,Yuvraj Saraf,"16/70, Bassi Chowk, Vasai-Virar 761040",2020-01-13,12018689.95
33KTYIJ0653T9Z0,KTYIJ0653T,Sankaran-Tata,Amruta Chand,"H.No. 02, Vig Nagar, Solapur 274306",2017-06-05,18475409.14
24NIJQI4010S1ZF,NIJQI4010S,"Devi, Mangat and Ahuja",Madhavi Murty,"H.No. 449, Mander Ganj, Dharmavaram 423795",2024-10-08,6996668.41
19QFZMH8938H3ZJ,QFZMH8938H,Sarna Inc,Anita Dixit,"H.No. 71, Sunder Street, Raiganj-766734",2022-08-23,8693819.80
36MVHTB2985P1Z5,MVHTB2985P,"Nagi, Bhasin and Karan",Nathaniel Sandhu,"42/472, Sani Chowk, Erode-205896",2017-05-23,2048661.50
29ZPTTJ0999K9ZS,ZPTTJ0999K,Kulkarni-Agate,Avi Pillai,"74/135, Sachar Chowk, Bhind-937234",2017-01-30,893673.93
36FAOCT9733N5ZK,FAOCT9733N,"Goyal, Mittal and Singhal",Qarin Ray,"25/262, Manda Marg, Allahabad-999173",2025-01-09,1592546.82
27WDPVD4784M1ZW,WDPVD4784M,"Patla, Rai and Chauhan",Gauri Pradhan,"47/63, Vora Chowk, Farrukhabad 728447",2016-11-02,28135243.23
06QGHQV9801I2ZF,QGHQV9801I,"Raja, Chokshi and Chakraborty",Jairaj Goswami,"H.No. 506, Dalal Nagar, Satara 865090",2024-12-22,1805319.01
29ZJPOZ3040E8ZO,ZJPOZ3040E,"Hari, Boase and Bir",Hamsini Thaker,"394, Yogi Road, Orai-125721",2015-01-21,29644712.07
09OSVCA8316Z9ZT,OSVCA8316Z,Sachdeva-Kar,Jairaj Viswanathan,"097, Roy Road, Ambala-406003",2021-02-04,858586.80
19WREBE8410O7Z7,WREBE8410O,"Sangha, Bhardwaj and Mukhopadhyay",Onveer Bera,"921, Rana Marg, Orai 052430",2023-01-03,3220799.76
33PMOPR8856S8ZT,PMOPR8856S,Gade-Kadakia,Yashasvi Bassi,"H.No. 88, Mistry Ganj, Ahmednagar-288827",2018-12-01,5465559.87
07LSOOZ5480W9ZC,LSOOZ5480W,Handa Inc,Yash Deep,"72/46, Hari Ganj, Jodhpur-550793",2022-05-25,7969919.63
33TKHZT9032W7ZI,TKHZT9032W,Mukhopadhyay Inc,Hemani Raval,"77, Bhardwaj Street, Kharagpur-998741",2016-11-30,10330841.07
07DXDAV0481F1ZD,DXDAV0481F,Sachdev Group,Vasana Puri,"H.No. 972, Tank Path, Jorhat-925797",2017-09-22,2709915.63
33IROKP6874T9Z1,IROKP6874T,"Brahmbhatt, Prasad and Dalal",Luke Bhasin,"19, Bora Street, Naihati 816813",2024-03-21,4543840.67
32RAAKH3997L8ZE,RAAKH3997L,Sem-Krishna,Pushti Banerjee,"14/88, Soni Chowk, Jamshedpur-448707",2026-02-10,17064078.15
27MYHNU2537R6ZC,MYHNU2537R,"Bali, Pathak and Deshmukh",Janani Sule,"H.No. 060, Gole Chowk, Ozhukarai 295446",2021-09-02,4757658.11
32OGDSM4218P1ZP,OGDSM4218P,Natarajan-Seth,Bachittar Bhatnagar,"85, Gaba, Firozabad 592386",2025-07-20,749404.41
33WAWBF7184R7ZH,WAWBF7184R,"Sastry, Ramakrishnan and Balasubramanian",Gauri Dugar,"H.No. 516, Som Street, Siliguri 591624",2018-09-16,34563636.85
32AEEII0619L5ZR,AEEII0619L,Arora-Warrior,Yashodhara Nair,"46, Mani Nagar, Tenali-976839",2025-07-08,19039661.82
36PCYCP5382I6ZF,PCYCP5382I,"Krishnamurthy, Bhatti and Lad",Rushil Agate,"H.No. 12, Gara Road, Dhule 548233",2022-03-31,8219213.10
33GFMOF6809Q9ZR,GFMOF6809Q,Kumar Inc,Hemal Banerjee,"05, Sehgal Ganj, Rohtak 787543",2015-04-06,6472121.63
07EBFXY1723M5Z0,EBFXY1723M,"Mannan, Barman and Baria",Nathaniel Palla,"89/66, Deo Marg, Silchar 543640",2016-12-22,14433328.92
19EMMMK2499I6ZU,EMMMK2499I,Johal-Nayak,Amaira Ravi,"49/08, Ghosh, Sangli-Miraj & Kupwad-685970",2015-01-21,27766532.41
32XTMNC7585K4Z4,XTMNC7585K,Thaman-Anne,Yochana Gill,"806, Datta Circle, Meerut-120241",2020-10-17,3158714.75
29HEABS6656C9Z1,HEABS6656C,Cherian-Bera,Triya Pandey,"H.No. 84, Bassi Ganj, Srinagar-586095",2017-01-29,1036034.12
29VIMOR6767Q5ZB,VIMOR6767Q,Grover-Srinivasan,Lipika Chandra,"13/62, Barad Street, Gulbarga 947825",2023-02-17,11557871.30
27LGPRG7850B5ZF,LGPRG7850B,"Banerjee, Arya and Mallick",Ekiya Halder,"12/085, Nigam Road, Madanapalle 557438",2016-06-15,1704545.05
09XLKWA9837E5Z3,XLKWA9837E,Mistry Group,Krisha Prasad,"61/45, Sane Path, Nangloi Jat 336221",2025-09-28,1620922.01
24IKZPL6710A9ZR,IKZPL6710A,"Patel, Karpe and Prasad",Madhav Swaminathan,"403, Suri Nagar, Phagwara-945233",2018-04-10,5391021.74
33KHSOO2186J4ZG,KHSOO2186J,"Shere, Pau and Balay",Matthew Madan,"12/67, Mane, Kozhikode 847561",2020-07-27,21629788.61
32JYKSY5334M4ZN,JYKSY5334M,Toor and Sons,Zinal Natarajan,"18/841, Nazareth, Tiruppur-988729",2021-06-07,9152804.83
33BFGOQ9935W2ZG,BFGOQ9935W,Buch-Bali,Vyanjana Mital,"82/760, Garde Street, Hosur-082445",2016-12-10,5744733.72
36YDESM4306B7ZK,YDESM4306B,Dasgupta-Sule,Manbir Naik,"34/34, Raju Zila, Pune 710650",2022-02-04,3242756.93
27DKTND0910H1ZD,DKTND0910H,Sarkar and Sons,Nilima Kibe,"501, Padmanabhan Ganj, Giridih 973015",2019-12-05,3055699.82
09UUTWL2016D2ZY,UUTWL2016D,Soni Group,Caleb Lalla,"H.No. 001, Kaul Nagar, Thane 282988",2017-07-05,10068289.71
33TPFTR2929Q5ZY,TPFTR2929Q,"Rao, Mahal and Sarna",Anusha Gandhi,"H.No. 386, Gulati Path, Vasai-Virar-547911",2023-02-15,12124518.73
36MSFMC8486I5Z7,MSFMC8486I,Luthra Inc,Zarna Zachariah,"H.No. 354, Rama Nagar, Agra-435111",2020-01-16,13457695.83
24BRXJS0802F4Z7,BRXJS0802F,"Nagi, Lad and Choudhry",Wridesh Sur,"18/87, Grewal Circle, Bulandshahr-429593",2022-06-27,590302.32
36LFLLH9252Y9ZG,LFLLH9252Y,"Khalsa, Deshpande and Kant",Lakshmi Sem,"74/642, Lata Street, Latur-827769",2021-07-21,1418205.24
19LGQNB4742U7ZQ,LGQNB4742U,Pandey PLC,Anjali Gara,"90, Sabharwal Path, Kulti 148041",2020-11-11,126849.90
24TLKNA8096M7ZH,TLKNA8096M,Shankar Inc,Chaman Tak,"16, Cherian Nagar, Nadiad-459231",2025-10-02,6617125.41
33FVZTP1886B1ZH,FVZTP1886B,Mutti Ltd,Peter Deo,"08, Hora Ganj, Amritsar-386097",2023-06-01,19543302.54
36CMVWT0762P4ZQ,CMVWT0762P,Magar-Agrawal,Aditya Tripathi,"29/012, Rajagopalan Road, New Delhi-819884",2021-01-24,12659374.92
33GNMWC3459C8ZR,GNMWC3459C,Chopra-Parekh,Inaya Nagy,"31/394, Bava Chowk, Rourkela-239358",2016-04-27,53856305.93
32PAWKZ8902F4ZN,PAWKZ8902F,"Soni, Sane and Dugar",Wridesh Salvi,"87/94, Biswas Street, Dhanbad 966113",2014-08-26,9670043.37
19NKRBC3455F4ZK,NKRBC3455F,Datta-Ghosh,Dhruv Balan,"H.No. 886, Sahni Road, Panvel 104670",2015-01-18,991279.42
32XRNFR6605L7Z0,XRNFR6605L,Magar-Rajagopal,Oni Virk,"48/922, Kashyap Chowk, Bhiwandi 142668",2017-12-20,1187178.89
36KLDTM9166Z2Z1,KLDTM9166Z,"Bal, Goel and Shan",Tanish Bhasin,"69/180, Sastry Nagar, Pallavaram-657851",2017-09-05,3587592.80
24IQLJZ5610I3Z5,IQLJZ5610I,Lall-Manne,Xavier Shetty,"H.No. 949, Sekhon Path, Vijayanagaram 542416",2018-04-11,17751922.87
09DQXMB8445G1ZL,DQXMB8445G,Pal-Gaba,Tejas Sem,"24/582, Aggarwal Nagar, Tenali 203817",2024-09-22,1688179.72
27DOPQG9025Y1Z5,DOPQG9025Y,Walla Inc,Turvi Grewal,"92/271, Tara Road, Serampore-704182",2019-08-31,2912782.17
24QDIHY5458Z7ZQ,QDIHY5458Z,"Raja, Bajaj and Ram",Madhavi Raju,"983, Pingle, Kozhikode-614022",2018-04-04,11768468.68
19TRUGR1805R3ZK,TRUGR1805R,Pant and Sons,Aarush Kothari,"H.No. 27, Mittal Ganj, Belgaum 492621",2021-10-18,568726.64
24HCWQR1979I6ZR,HCWQR1979I,"Mammen, Sundaram and Deo",Jalsa Mitter,"H.No. 44, Shan Street, Singrauli-390439",2021-07-05,7769650.08
24FRPIL4479K9ZH,FRPIL4479K,Manda-Chaudhary,Vaishnavi Bhatt,"855, Bir Zila, Mehsana 351232",2022-04-25,1465694.94
36PKISX6729J4ZJ,PKISX6729J,Anne PLC,Vasudha Majumdar,"H.No. 18, Patil Road, Malegaon 485143",2015-10-31,2306917.85
27WAGPM4551G4Z1,WAGPM4551G,Barad-Dutt,Bishakha Gandhi,"70, Jha Circle, Kozhikode-356301",2016-04-27,3104857.75
24HYRGF7704V3ZP,HYRGF7704V,Kurian Inc,Saksham Boase,"95/34, Mani Street, Katihar-217727",2024-08-29,8119211.25
07XQTBE3305M2ZD,XQTBE3305M,Prabhu-Suri,Ansh Kakar,"59/21, Golla, Sambhal 580021",2014-10-04,5124289.50
24EPTPO8329E3ZB,EPTPO8329E,"Nazareth, De and Pillay",Aadhya Saran,"861, Manda Nagar, Madurai 686672",2017-01-03,636611.97
32JEUOR8051M2ZY,JEUOR8051M,"Chahal, Roy and Saxena",Wahab Sarraf,"911, Rai Nagar, Aurangabad 824406",2022-01-30,3880418.30
07LYZSS0766S2ZM,LYZSS0766S,"Soman, Sachdev and Bath",Darika Chhabra,"34/677, Rai Nagar, Rohtak-519556",2016-02-10,14418073.65
29XXSQF3522F4ZS,XXSQF3522F,Singh-Dewan,Sanaya Khare,"24/07, Ray Road, Bilaspur-695799",2016-12-23,2621333.11
27LPMDU8680M6ZK,LPMDU8680M,Kadakia Inc,Finn Kohli,"27/590, Basu Chowk, Jalandhar 579245",2023-11-15,2291769.82
06TOBXT4980A3ZP,TOBXT4980A,"Wagle, Dar and Raju",Anamika Om,"85, Pau Path, Sasaram-771421",2025-02-12,2171252.98
19MBYTH2272Q3ZG,MBYTH2272Q,"Sahota, Som and Bath",Upadhriti Dey,"45/126, Chander Chowk, Karawal Nagar 250363",2024-08-05,10405096.97
06UAQNP7590U6ZR,UAQNP7590U,"Bir, Deshpande and Doctor",Ishaan Raja,"H.No. 286, Sangha Marg, New Delhi 743946",2020-03-16,7919938.76
36VEOPY8780B9ZZ,VEOPY8780B,Guha-Dhar,Peter Korpal,"H.No. 57, Thaman Chowk, Katihar-798473",2018-10-22,9605185.69
27EPSSI0538L8ZO,EPSSI0538L,Misra-Sur,Naveen Parekh,"30, Kannan Circle, Miryalaguda-963670",2023-12-17,1719332.31
07KGCWA8511U5ZT,KGCWA8511U,Puri and Sons,Chaaya Sem,"H.No. 72, Dhar Zila, North Dumdum-985582",2017-02-21,15741711.39
33ALJGR8193I4Z6,ALJGR8193I,Chand-Lanka,Nitara Mallick,"91/513, Dar Zila, Raebareli 342436",2019-05-08,20637272.24
36NOCOD5617S2ZS,NOCOD5617S,"Korpal, Rastogi and Kashyap",Samarth Sundaram,"H.No. 53, Subramanian Path, Medininagar-842223",2019-05-18,9646201.84
19MODVZ8931V1ZK,MODVZ8931V,Sachar-Dayal,Aayush Bhargava,"030, Bedi Zila, Shimla 404375",2017-08-03,15412140.62
32SJOMH6468C1ZT,SJOMH6468C,Nath-Kota,Fitan Garde,"21/029, Bala Circle, Raipur 100268",2020-10-07,15293242.02
19JTNUV7541S1Z6,JTNUV7541S,Garg-Kumer,Ekalinga Ghosh,"72, Bir Path, Morena 362722",2017-05-16,772298.33
09PVJHA6824V5ZK,PVJHA6824V,Deol Ltd,Tanish Dhawan,"343, Sinha Ganj, Jehanabad 764597",2018-06-07,486356.48
36NSCXJ2379K3ZG,NSCXJ2379K,Gill-Tella,Ekanta Jaggi,"H.No. 502, Subramanian Road, Ambala-590973",2025-08-20,1382221.90
07CEPTP7176N4ZK,CEPTP7176N,"Gopal, Atwal and Mangal",Harshil Garde,"H.No. 05, Srinivas Circle, Cuttack-759700",2022-11-01,2454540.38
24FIOEP6067E9ZR,FIOEP6067E,"Pandey, Kuruvilla and Jain",Bhanumati Taneja,"68, Modi Zila, Tirupati-136196",2025-09-07,5672410.18
06LWOJC3576O3ZF,LWOJC3576O,Nori-Pingle,Upasna Mahal,"23, Sampath Chowk, Bangalore 880620",2020-04-15,1065787.77
36POFVN2425E2Z3,POFVN2425E,Khurana Inc,Daniel Reddy,"52/267, Buch Zila, Coimbatore 218184",2020-07-08,878914.65
06UDZNU5516R9ZD,UDZNU5516R,"Char, Varkey and Ganesan",Xiti Chandra,"H.No. 74, Anand, Vasai-Virar 424440",2020-07-19,2303657.12
07JUPXM1118Z6Z5,JUPXM1118Z,Boase-Tandon,Nakul Desai,"252, Saha Zila, Bhilai 348004",2016-06-20,1779618.75
32KATBV3116K5ZE,KATBV3116K,Prasad Group,Ekani Chad,"03/25, Karpe Marg, Sangli-Miraj & Kupwad 657898",2019-12-30,11830122.46
36LPFDN6321Q7ZS,LPFDN6321Q,Chaudhari Inc,Tamanna Kade,"906, Bhavsar Zila, Phusro-958000",2023-07-26,17993473.56
27BHVNZ0412B7ZB,BHVNZ0412B,"Iyengar, Venkatesh and Kalla",Upasna Bhardwaj,"728, Sharaf Ganj, Bhimavaram-664060",2025-04-13,1821291.51
29FIHAI2939Z6ZE,FIHAI2939Z,Karpe LLC,Lucky Menon,"H.No. 36, Barman, Bhatpara-005162",2026-05-27,13008147.75
06AERUY8827B6Z8,AERUY8827B,Gaba Group,Ranbir Peri,"55, Kapoor Road, Rewa 885528",2018-11-11,5533273.07
09ZCYUW7550P1Z3,ZCYUW7550P,Rajagopalan-Sem,Wahab Jhaveri,"86, Sani Circle, Muzaffarpur-757698",2022-10-06,775125.46
36NYPXP2056B2ZT,NYPXP2056B,Hayre-Basak,Nimrat Narayan,"92, Oak Marg, Faridabad 806421",2018-05-11,2254318.90
06WOCSO2572R8ZK,WOCSO2572R,Sharma LLC,Triveni Kant,"81/912, Sengupta Street, Bahraich-568963",2021-04-02,1489462.55
24MDSEC2518D8ZF,MDSEC2518D,Hari-Choudhary,Wridesh Narasimhan,"H.No. 64, Venkataraman Chowk, Pune-664684",2020-04-04,19852156.31
27BVOCS1488O3ZR,BVOCS1488O,Golla-Bail,Champak Dani,"034, Deshpande Path, Bhimavaram 979699",2019-10-23,1312294.39
07BVWRW5225P7Z7,BVWRW5225P,Mistry-Taneja,Ojas Parsa,"109, Mody Marg, Pallavaram-705523",2015-01-28,12862980.26
24EXFTK4465K7Z0,EXFTK4465K,"Yogi, Kale and Chandra",Sanya Anne,"H.No. 702, Lad Circle, Aurangabad 193666",2021-09-28,3044865.77
07TEGQN8760X6ZM,TEGQN8760X,Prabhakar-Kamdar,Triveni Deo,"082, Patla Marg, Bareilly 514125",2021-05-29,4544914.38
24LTDZM2440R8ZK,LTDZM2440R,Master Group,Pooja Barad,"751, Yadav Street, North Dumdum 161646",2016-10-05,4576983.48
33MNTPM8399I1ZL,MNTPM8399I,"Bhandari, Bedi and Mohan",Chaitanya Mody,"H.No. 061, Tripathi Marg, Chandigarh 891250",2016-12-31,6557404.24
33VJFMY3454R3ZC,VJFMY3454R,Rao-Nayar,Gautam Rajagopal,"50/09, Chauhan Chowk, Bijapur 037680",2015-08-30,440461.31
06JYAYN0537F6ZY,JYAYN0537F,Master-Murty,Turvi Manne,"16, Hari Zila, Patiala-466237",2020-02-02,20741174.89
19LAXOQ8966Z5Z0,LAXOQ8966Z,Kulkarni-Prashad,Aachal Babu,"75, Kaur Marg, Srinagar-688374",2021-07-22,11413285.21
29ZFIMP7849B7ZC,ZFIMP7849B,"Dhaliwal, Sahota and Kata",Lopa Gala,"80/218, Rama Chowk, Sambhal-734000",2018-10-13,8087332.30
33UAMQS0398Q9Z7,UAMQS0398Q,Karan-Deol,Brijesh Dara,"39/79, Subramaniam Marg, Kolkata-521563",2016-04-29,6398475.32
32NDUZF0241J7ZM,NDUZF0241J,Vig Group,Vedant Tata,"38/898, Ratti Ganj, Machilipatnam-140306",2025-11-13,7166420.33
24BYLCV6586A2ZG,BYLCV6586A,Dada PLC,Janya De,"21/74, Chaudhry Nagar, Mysore-511888",2022-01-31,1226096.30
29EEXBT9525S6ZW,EEXBT9525S,Minhas PLC,Lekha Kohli,"80/463, Borra Ganj, Junagadh 757098",2016-05-12,746772.09
19GUCAX1208L6ZO,GUCAX1208L,Lal Ltd,Mahika Varma,"36/36, Kuruvilla Zila, Visakhapatnam-359787",2021-12-24,27633401.11
19DJNOU6514R7ZL,DJNOU6514R,Sane Ltd,Damyanti Ben,"H.No. 696, Raj Road, Danapur-416890",2014-08-22,2110725.30
